time,side,price,amount,fee,usdt_after,btc_after
2026-04-06T17:20:00+08:00,sell,70043,0.001428,4.3e-07,1450.05,0.050425
2026-04-06T19:00:00+08:00,buy,69693,0.001435,4.3e-07,1350.02,0.05186
2026-04-06T20:55:00+08:00,buy,69345,0.001442,4.3e-07,1249.99,0.053301
2026-04-06T22:35:00+08:00,sell,69692,0.001435,4.3e-07,1349.96,0.051866
2026-04-06T22:40:00+08:00,buy,69344,0.001442,4.3e-07,1249.93,0.053308
2026-04-06T22:55:00+08:00,sell,69691,0.001435,4.3e-07,1349.9,0.051872
2026-04-07T00:10:00+08:00,sell,70039,0.001428,4.3e-07,1449.87,0.050444
2026-04-07T01:10:00+08:00,buy,69443,0.00144,4.3e-07,1349.84,0.051884
2026-04-07T03:00:00+08:00,sell,69835,0.001432,4.3e-07,1449.81,0.050451
2026-04-07T05:35:00+08:00,buy,69486,0.001439,4.3e-07,1349.78,0.05189
2026-04-07T06:50:00+08:00,buy,69139,0.001446,4.3e-07,1249.75,0.053336
2026-04-07T07:00:00+08:00,buy,68611,0.001457,4.4e-07,1149.72,0.054793
2026-04-07T08:05:00+08:00,sell,68991,0.001449,4.3e-07,1249.69,0.053343
2026-04-07T09:05:00+08:00,buy,68646,0.001457,4.4e-07,1149.66,0.054799
2026-04-07T17:00:00+08:00,sell,68989,0.00145,4.3e-07,1249.63,0.053349
2026-04-07T18:35:00+08:00,buy,68613,0.001457,4.4e-07,1149.6,0.054806
2026-04-07T18:50:00+08:00,buy,68239,0.001465,4.4e-07,1049.57,0.056271
2026-04-07T20:55:00+08:00,sell,68580,0.001458,4.4e-07,1149.54,0.054813
2026-04-07T22:00:00+08:00,buy,68112,0.001468,4.4e-07,1049.51,0.056281
2026-04-08T00:00:00+08:00,sell,68453,0.001461,4.4e-07,1149.48,0.054819
2026-04-08T00:10:00+08:00,buy,68110,0.001468,4.4e-07,1049.45,0.056287
2026-04-08T01:30:00+08:00,sell,68521,0.001459,4.4e-07,1149.42,0.054827
2026-04-08T01:35:00+08:00,sell,68934,0.001451,4.4e-07,1249.39,0.053376
2026-04-08T02:40:00+08:00,buy,68511,0.00146,4.4e-07,1149.36,0.054835
2026-04-08T03:45:00+08:00,sell,68854,0.001452,4.4e-07,1249.33,0.053383
2026-04-08T05:05:00+08:00,sell,69434,0.00144,4.3e-07,1349.3,0.051942
2026-04-08T05:10:00+08:00,sell,70019,0.001428,4.3e-07,1449.27,0.050513
2026-04-08T06:30:00+08:00,sell,70902,0.00141,4.2e-07,1549.24,0.049102
2026-04-08T07:20:00+08:00,sell,71958,0.00139,4.2e-07,1649.21,0.047712
2026-04-08T10:00:00+08:00,buy,71509,0.001398,4.2e-07,1549.18,0.04911
2026-04-08T14:15:00+08:00,sell,71867,0.001391,4.2e-07,1649.15,0.047718
2026-04-08T18:30:00+08:00,buy,71508,0.001398,4.2e-07,1549.12,0.049116
2026-04-08T20:30:00+08:00,sell,71889,0.001391,4.2e-07,1649.09,0.047725
2026-04-08T21:05:00+08:00,sell,72249,0.001384,4.2e-07,1749.06,0.04634
2026-04-08T21:10:00+08:00,sell,72611,0.001377,4.1e-07,1849.03,0.044963
2026-04-08T21:30:00+08:00,buy,72248,0.001384,4.2e-07,1749.0,0.046347
2026-04-08T21:35:00+08:00,buy,71886,0.001391,4.2e-07,1648.97,0.047737
2026-04-08T21:55:00+08:00,buy,71526,0.001398,4.2e-07,1548.94,0.049135
2026-04-09T01:35:00+08:00,sell,71914,0.001391,4.2e-07,1648.91,0.047744
2026-04-09T02:15:00+08:00,buy,71495,0.001399,4.2e-07,1548.88,0.049142
2026-04-09T06:30:00+08:00,buy,71138,0.001406,4.2e-07,1448.85,0.050548
2026-04-09T08:30:00+08:00,buy,70776,0.001413,4.2e-07,1348.82,0.05196
2026-04-09T16:35:00+08:00,sell,71130,0.001406,4.2e-07,1448.79,0.050554
2026-04-09T17:15:00+08:00,sell,71488,0.001399,4.2e-07,1548.76,0.049154
2026-04-09T19:25:00+08:00,buy,71131,0.001406,4.2e-07,1448.73,0.05056
2026-04-09T21:45:00+08:00,buy,70775,0.001413,4.2e-07,1348.7,0.051972
2026-04-09T22:50:00+08:00,sell,71129,0.001406,4.2e-07,1448.67,0.050566
2026-04-09T23:30:00+08:00,sell,71635,0.001396,4.2e-07,1548.64,0.04917
2026-04-09T23:35:00+08:00,sell,72144,0.001386,4.2e-07,1648.61,0.047783
2026-04-10T05:05:00+08:00,sell,72513,0.001379,4.1e-07,1748.58,0.046404
2026-04-10T06:15:00+08:00,sell,73026,0.001369,4.1e-07,1848.55,0.045034
2026-04-10T06:30:00+08:00,buy,72509,0.001379,4.1e-07,1748.52,0.046413
2026-04-10T06:55:00+08:00,buy,71996,0.001389,4.2e-07,1648.49,0.047801
2026-04-10T08:15:00+08:00,buy,71636,0.001396,4.2e-07,1548.46,0.049197
2026-04-10T08:50:00+08:00,sell,71994,0.001389,4.2e-07,1648.43,0.047807
2026-04-10T15:45:00+08:00,buy,71634,0.001396,4.2e-07,1548.4,0.049203
2026-04-10T19:00:00+08:00,sell,71992,0.001389,4.2e-07,1648.37,0.047813
2026-04-10T20:30:00+08:00,sell,72352,0.001382,4.1e-07,1748.34,0.046431
2026-04-10T21:40:00+08:00,buy,71916,0.001391,4.2e-07,1648.31,0.047821
2026-04-10T21:55:00+08:00,sell,72350,0.001382,4.1e-07,1748.28,0.046438
2026-04-10T22:20:00+08:00,sell,72887,0.001372,4.1e-07,1848.25,0.045066
2026-04-11T04:00:00+08:00,sell,73251,0.001365,4.1e-07,1948.22,0.0437
2026-04-11T06:35:00+08:00,buy,72885,0.001372,4.1e-07,1848.19,0.045072
2026-04-11T21:10:00+08:00,buy,72521,0.001379,4.1e-07,1748.16,0.04645
2026-04-11T23:15:00+08:00,sell,72884,0.001372,4.1e-07,1848.13,0.045078
2026-04-12T02:30:00+08:00,sell,73248,0.001365,4.1e-07,1948.1,0.043712
2026-04-12T02:35:00+08:00,sell,73614,0.001358,4.1e-07,2048.07,0.042354
2026-04-12T04:35:00+08:00,buy,73242,0.001365,4.1e-07,1948.04,0.043718
2026-04-12T09:30:00+08:00,buy,72876,0.001372,4.1e-07,1848.01,0.04509
2026-04-12T09:35:00+08:00,buy,72512,0.001379,4.1e-07,1747.98,0.046469
2026-04-12T09:40:00+08:00,buy,72149,0.001386,4.2e-07,1647.95,0.047855
2026-04-12T09:45:00+08:00,buy,71788,0.001393,4.2e-07,1547.92,0.049247
2026-04-12T09:50:00+08:00,buy,71429,0.0014,4.2e-07,1447.89,0.050647
2026-04-12T16:40:00+08:00,sell,71786,0.001393,4.2e-07,1547.86,0.049253
2026-04-12T18:50:00+08:00,buy,71427,0.0014,4.2e-07,1447.83,0.050653
2026-04-12T21:00:00+08:00,buy,70955,0.001409,4.2e-07,1347.8,0.052062
2026-04-13T04:40:00+08:00,sell,71310,0.001402,4.2e-07,1447.77,0.050659
2026-04-13T06:00:00+08:00,buy,70932,0.00141,4.2e-07,1347.74,0.052068
2026-04-13T06:25:00+08:00,buy,70556,0.001417,4.3e-07,1247.71,0.053485
2026-04-13T06:55:00+08:00,sell,70930,0.00141,4.2e-07,1347.68,0.052075
2026-04-13T16:45:00+08:00,buy,70575,0.001417,4.3e-07,1247.65,0.053492
2026-04-13T19:40:00+08:00,sell,70928,0.00141,4.2e-07,1347.62,0.052081
2026-04-13T21:45:00+08:00,sell,71501,0.001399,4.2e-07,1447.59,0.050682
2026-04-13T23:00:00+08:00,sell,72220,0.001385,4.2e-07,1547.56,0.049297
2026-04-14T03:15:00+08:00,sell,72581,0.001378,4.1e-07,1647.53,0.047919
2026-04-14T03:30:00+08:00,sell,72944,0.001371,4.1e-07,1747.5,0.046548
2026-04-14T03:50:00+08:00,sell,73309,0.001364,4.1e-07,1847.47,0.045183
2026-04-14T06:10:00+08:00,sell,73676,0.001357,4.1e-07,1947.44,0.043825
2026-04-14T06:15:00+08:00,sell,74044,0.001351,4.1e-07,2047.41,0.042474
2026-04-14T06:45:00+08:00,sell,74414,0.001344,4e-07,2147.38,0.04113
2026-04-14T09:00:00+08:00,buy,73980,0.001352,4.1e-07,2047.35,0.042482
2026-04-14T09:50:00+08:00,sell,74411,0.001344,4e-07,2147.32,0.041137
2026-04-14T15:05:00+08:00,sell,74783,0.001337,4e-07,2247.29,0.0398
2026-04-14T18:35:00+08:00,buy,74409,0.001344,4e-07,2147.26,0.041143
2026-04-14T21:30:00+08:00,sell,74781,0.001337,4e-07,2247.23,0.039806
2026-04-14T21:40:00+08:00,sell,75155,0.001331,4e-07,2347.2,0.038475
2026-04-14T21:55:00+08:00,sell,75531,0.001324,4e-07,2447.17,0.03715
2026-04-14T23:05:00+08:00,buy,74760,0.001338,4e-07,2347.14,0.038487
2026-04-15T00:00:00+08:00,sell,75497,0.001325,4e-07,2447.11,0.037162
2026-04-15T00:55:00+08:00,buy,74753,0.001338,4e-07,2347.08,0.0385
2026-04-15T02:45:00+08:00,buy,74142,0.001349,4e-07,2247.05,0.039848
2026-04-15T08:00:00+08:00,sell,74513,0.001342,4e-07,2347.02,0.038506
2026-04-15T13:20:00+08:00,buy,74140,0.001349,4e-07,2246.99,0.039854
2026-04-15T15:15:00+08:00,buy,73769,0.001356,4.1e-07,2146.96,0.041209
2026-04-15T17:00:00+08:00,sell,74138,0.001349,4e-07,2246.93,0.03986
2026-04-16T03:00:00+08:00,sell,74509,0.001342,4e-07,2346.9,0.038518
2026-04-16T03:30:00+08:00,sell,74882,0.001335,4e-07,2446.87,0.037182
2026-04-16T03:35:00+08:00,sell,75256,0.001329,4e-07,2546.84,0.035852
2026-04-16T04:10:00+08:00,buy,74681,0.001339,4e-07,2446.81,0.037191
2026-04-16T06:00:00+08:00,sell,75054,0.001332,4e-07,2546.78,0.035858
2026-04-16T08:00:00+08:00,buy,74679,0.001339,4e-07,2446.75,0.037197
2026-04-16T10:30:00+08:00,sell,75052,0.001332,4e-07,2546.72,0.035864
2026-04-16T15:50:00+08:00,buy,74677,0.001339,4e-07,2446.69,0.037203
2026-04-16T18:45:00+08:00,buy,74304,0.001346,4e-07,2346.66,0.038548
2026-04-16T20:00:00+08:00,sell,74676,0.001339,4e-07,2446.63,0.037209
2026-04-16T21:50:00+08:00,buy,74303,0.001346,4e-07,2346.6,0.038554
2026-04-16T21:55:00+08:00,buy,73931,0.001353,4.1e-07,2246.57,0.039906
2026-04-16T23:35:00+08:00,sell,74622,0.00134,4e-07,2346.54,0.038566
2026-04-17T01:05:00+08:00,buy,74008,0.001351,4.1e-07,2246.51,0.039917
2026-04-17T02:00:00+08:00,sell,74472,0.001343,4e-07,2346.48,0.038574
2026-04-17T02:50:00+08:00,sell,74939,0.001334,4e-07,2446.45,0.037239
2026-04-17T04:00:00+08:00,sell,75318,0.001328,4e-07,2546.42,0.035911
2026-04-17T05:20:00+08:00,buy,74906,0.001335,4e-07,2446.39,0.037245
2026-04-17T16:30:00+08:00,sell,75281,0.001328,4e-07,2546.36,0.035916
2026-04-17T16:45:00+08:00,sell,75657,0.001322,4e-07,2646.33,0.034594
2026-04-17T17:25:00+08:00,sell,76237,0.001312,3.9e-07,2746.3,0.033282
2026-04-17T17:30:00+08:00,buy,75653,0.001322,4e-07,2646.27,0.034604
2026-04-17T20:45:00+08:00,sell,76031,0.001315,3.9e-07,2746.24,0.033288
2026-04-17T21:10:00+08:00,sell,76677,0.001304,3.9e-07,2846.21,0.031983
2026-04-17T21:50:00+08:00,sell,77329,0.001293,3.9e-07,2946.18,0.03069
2026-04-18T00:05:00+08:00,sell,77986,0.001282,3.8e-07,3046.15,0.029407
2026-04-18T01:05:00+08:00,buy,77541,0.00129,3.9e-07,2946.12,0.030696
2026-04-18T03:05:00+08:00,buy,77094,0.001297,3.9e-07,2846.09,0.031993
2026-04-18T04:00:00+08:00,sell,77479,0.001291,3.9e-07,2946.06,0.030702
2026-04-18T07:15:00+08:00,buy,77092,0.001297,3.9e-07,2846.03,0.031999
2026-04-18T16:15:00+08:00,buy,76707,0.001304,3.9e-07,2746.0,0.033302
2026-04-18T18:05:00+08:00,buy,76293,0.001311,3.9e-07,2645.97,0.034613
2026-04-18T19:35:00+08:00,buy,75880,0.001318,4e-07,2545.94,0.03593
2026-04-18T22:35:00+08:00,sell,76259,0.001311,3.9e-07,2645.91,0.034618
2026-04-19T00:15:00+08:00,buy,75878,0.001318,4e-07,2545.88,0.035936
2026-04-19T02:40:00+08:00,buy,75499,0.001325,4e-07,2445.85,0.03726
2026-04-19T07:00:00+08:00,sell,75876,0.001318,4e-07,2545.82,0.035942
2026-04-19T09:30:00+08:00,buy,75497,0.001325,4e-07,2445.79,0.037266
2026-04-19T15:15:00+08:00,buy,75120,0.001331,4e-07,2345.76,0.038597
2026-04-19T19:15:00+08:00,sell,75496,0.001325,4e-07,2445.73,0.037272
2026-04-19T21:15:00+08:00,sell,75873,0.001318,4e-07,2545.7,0.035953
2026-04-19T23:35:00+08:00,buy,75429,0.001326,4e-07,2445.67,0.037279
2026-04-19T23:50:00+08:00,sell,75870,0.001318,4e-07,2545.64,0.03596
2026-04-20T00:50:00+08:00,buy,75408,0.001326,4e-07,2445.61,0.037286
2026-04-20T01:50:00+08:00,buy,74981,0.001334,4e-07,2345.58,0.038619
2026-04-20T04:40:00+08:00,buy,74606,0.00134,4e-07,2245.55,0.039959
2026-04-20T06:00:00+08:00,buy,74214,0.001347,4e-07,2145.52,0.041306
2026-04-20T06:05:00+08:00,buy,73825,0.001355,4.1e-07,2045.49,0.04266
2026-04-20T08:20:00+08:00,sell,74194,0.001348,4e-07,2145.46,0.041312
2026-04-20T09:40:00+08:00,sell,74658,0.001339,4e-07,2245.43,0.039972
2026-04-20T13:10:00+08:00,buy,74285,0.001346,4e-07,2145.4,0.041318
2026-04-20T14:40:00+08:00,sell,74656,0.001339,4e-07,2245.37,0.039978
2026-04-20T15:20:00+08:00,sell,75140,0.001331,4e-07,2345.34,0.038647
2026-04-20T20:20:00+08:00,sell,75516,0.001324,4e-07,2445.31,0.037322
2026-04-20T20:40:00+08:00,buy,75138,0.001331,4e-07,2345.28,0.038653
2026-04-20T22:25:00+08:00,sell,75690,0.001321,4e-07,2445.25,0.037331
2026-04-20T22:50:00+08:00,buy,75134,0.001331,4e-07,2345.22,0.038662
2026-04-21T01:05:00+08:00,sell,75519,0.001324,4e-07,2445.19,0.037337
2026-04-21T01:45:00+08:00,sell,75906,0.001317,4e-07,2545.16,0.036019
2026-04-21T02:50:00+08:00,sell,76415,0.001309,3.9e-07,2645.13,0.03471
2026-04-21T05:10:00+08:00,buy,76033,0.001315,3.9e-07,2545.1,0.036025
2026-04-21T07:25:00+08:00,buy,75653,0.001322,4e-07,2445.07,0.037347
2026-04-21T08:45:00+08:00,sell,76031,0.001315,3.9e-07,2545.04,0.036031
2026-04-21T10:35:00+08:00,buy,75651,0.001322,4e-07,2445.01,0.037352
2026-04-21T14:30:00+08:00,sell,76029,0.001315,3.9e-07,2544.98,0.036037
2026-04-21T16:40:00+08:00,sell,76409,0.001309,3.9e-07,2644.95,0.034728
2026-04-21T16:45:00+08:00,sell,76791,0.001302,3.9e-07,2744.92,0.033425
2026-04-21T17:25:00+08:00,buy,76349,0.00131,3.9e-07,2644.89,0.034734
2026-04-21T18:45:00+08:00,sell,76731,0.001303,3.9e-07,2744.86,0.033431
2026-04-21T19:10:00+08:00,buy,76347,0.00131,3.9e-07,2644.83,0.03474
2026-04-21T20:40:00+08:00,buy,75833,0.001319,4e-07,2544.8,0.036058
2026-04-21T22:35:00+08:00,sell,76332,0.00131,3.9e-07,2644.77,0.034748
2026-04-21T22:55:00+08:00,buy,75829,0.001319,4e-07,2544.74,0.036066
2026-04-22T01:15:00+08:00,buy,75282,0.001328,4e-07,2444.71,0.037394
2026-04-22T01:40:00+08:00,sell,75825,0.001319,4e-07,2544.68,0.036075
2026-04-22T03:35:00+08:00,buy,75446,0.001325,4e-07,2444.65,0.0374
2026-04-22T03:40:00+08:00,buy,75069,0.001332,4e-07,2344.62,0.038732
2026-04-22T05:00:00+08:00,sell,75651,0.001322,4e-07,2444.59,0.037409
2026-04-22T07:40:00+08:00,sell,76081,0.001314,3.9e-07,2544.56,0.036095
2026-04-22T10:10:00+08:00,sell,76461,0.001308,3.9e-07,2644.53,0.034786
2026-04-22T10:15:00+08:00,sell,76843,0.001301,3.9e-07,2744.5,0.033485
2026-04-22T10:25:00+08:00,sell,77227,0.001295,3.9e-07,2844.47,0.032189
2026-04-22T10:55:00+08:00,sell,77613,0.001288,3.9e-07,2944.44,0.030901
2026-04-22T13:15:00+08:00,sell,78001,0.001282,3.8e-07,3044.41,0.029618
2026-04-22T13:20:00+08:00,sell,78391,0.001276,3.8e-07,3144.38,0.028342
2026-04-22T13:50:00+08:00,buy,77999,0.001282,3.8e-07,3044.35,0.029624
2026-04-22T19:35:00+08:00,sell,78389,0.001276,3.8e-07,3144.32,0.028348
2026-04-22T21:55:00+08:00,sell,78781,0.001269,3.8e-07,3244.29,0.027078
2026-04-23T00:00:00+08:00,sell,79193,0.001263,3.8e-07,3344.26,0.025815
2026-04-23T00:40:00+08:00,buy,78779,0.001269,3.8e-07,3244.23,0.027084
2026-04-23T07:20:00+08:00,buy,78385,0.001276,3.8e-07,3144.2,0.028359
2026-04-23T08:10:00+08:00,buy,77895,0.001284,3.9e-07,3044.17,0.029643
2026-04-23T08:15:00+08:00,sell,78382,0.001276,3.8e-07,3144.14,0.028366
2026-04-23T10:25:00+08:00,buy,77990,0.001282,3.8e-07,3044.11,0.029648
2026-04-23T11:35:00+08:00,buy,77600,0.001289,3.9e-07,2944.08,0.030937
2026-04-23T13:00:00+08:00,sell,77988,0.001282,3.8e-07,3044.05,0.029654
2026-04-23T17:05:00+08:00,buy,77598,0.001289,3.9e-07,2944.02,0.030942
2026-04-23T22:50:00+08:00,sell,78027,0.001282,3.8e-07,3043.99,0.02966
2026-04-23T23:20:00+08:00,sell,78556,0.001273,3.8e-07,3143.96,0.028387
2026-04-24T01:00:00+08:00,buy,78056,0.001281,3.8e-07,3043.93,0.029668
2026-04-24T01:30:00+08:00,buy,77559,0.001289,3.9e-07,2943.9,0.030957
2026-04-24T01:40:00+08:00,buy,77065,0.001298,3.9e-07,2843.87,0.032254
2026-04-24T01:50:00+08:00,sell,77556,0.001289,3.9e-07,2943.84,0.030964
2026-04-24T04:35:00+08:00,sell,77944,0.001283,3.8e-07,3043.81,0.029681
2026-04-24T08:05:00+08:00,sell,78334,0.001277,3.8e-07,3143.78,0.028404
2026-04-24T11:20:00+08:00,buy,77933,0.001283,3.8e-07,3043.75,0.029686
2026-04-24T13:15:00+08:00,buy,77543,0.00129,3.9e-07,2943.72,0.030976
2026-04-24T13:55:00+08:00,sell,77931,0.001283,3.8e-07,3043.69,0.029692
2026-04-24T17:05:00+08:00,buy,77541,0.00129,3.9e-07,2943.66,0.030981
2026-04-24T19:00:00+08:00,sell,77929,0.001283,3.8e-07,3043.63,0.029698
2026-04-24T19:25:00+08:00,sell,78319,0.001277,3.8e-07,3143.6,0.028421
2026-04-24T22:00:00+08:00,buy,77927,0.001283,3.8e-07,3043.57,0.029703
2026-04-25T01:30:00+08:00,buy,77523,0.00129,3.9e-07,2943.54,0.030993
2026-04-26T13:10:00+08:00,sell,77911,0.001284,3.9e-07,3043.51,0.029709
2026-04-27T02:15:00+08:00,sell,78301,0.001277,3.8e-07,3143.48,0.028432
2026-04-27T05:45:00+08:00,buy,77909,0.001284,3.9e-07,3043.45,0.029715
2026-04-27T05:50:00+08:00,sell,78299,0.001277,3.8e-07,3143.42,0.028437
2026-04-27T05:55:00+08:00,sell,78690,0.001271,3.8e-07,3243.39,0.027166
2026-04-27T08:55:00+08:00,sell,79301,0.001261,3.8e-07,3343.36,0.025905
2026-04-27T12:55:00+08:00,buy,78904,0.001267,3.8e-07,3243.33,0.027172
2026-04-27T13:10:00+08:00,buy,78509,0.001274,3.8e-07,3143.3,0.028445
2026-04-27T13:15:00+08:00,buy,78116,0.00128,3.8e-07,3043.27,0.029725
2026-04-27T13:30:00+08:00,buy,77725,0.001287,3.9e-07,2943.24,0.031011
2026-04-27T22:35:00+08:00,sell,78122,0.00128,3.8e-07,3043.21,0.02973
2026-04-27T23:00:00+08:00,buy,77571,0.001289,3.9e-07,2943.18,0.031019
2026-04-27T23:15:00+08:00,buy,77024,0.001298,3.9e-07,2843.15,0.032317
2026-04-28T01:00:00+08:00,buy,76639,0.001305,3.9e-07,2743.12,0.033622
2026-04-28T04:35:00+08:00,sell,77037,0.001298,3.9e-07,2843.09,0.032323
2026-04-28T07:50:00+08:00,sell,77422,0.001292,3.9e-07,2943.06,0.031031
2026-04-28T10:25:00+08:00,buy,77035,0.001298,3.9e-07,2843.03,0.032329
2026-04-28T14:40:00+08:00,buy,76650,0.001305,3.9e-07,2743.0,0.033633
2026-04-28T19:30:00+08:00,buy,76267,0.001311,3.9e-07,2642.97,0.034944
2026-04-28T22:25:00+08:00,buy,75811,0.001319,4e-07,2542.94,0.036263
2026-04-29T00:50:00+08:00,sell,76190,0.001313,3.9e-07,2642.91,0.03495
2026-04-29T09:45:00+08:00,sell,76571,0.001306,3.9e-07,2742.88,0.033643
2026-04-29T11:35:00+08:00,sell,76954,0.001299,3.9e-07,2842.85,0.032343
2026-04-29T12:40:00+08:00,sell,77402,0.001292,3.9e-07,2942.82,0.031051
2026-04-29T14:40:00+08:00,buy,77015,0.001298,3.9e-07,2842.79,0.032349
2026-04-29T17:45:00+08:00,sell,77400,0.001292,3.9e-07,2942.76,0.031057
2026-04-29T17:50:00+08:00,sell,77787,0.001286,3.9e-07,3042.73,0.029771
2026-04-29T20:10:00+08:00,buy,77398,0.001292,3.9e-07,2942.7,0.031062
2026-04-29T20:20:00+08:00,buy,77011,0.001299,3.9e-07,2842.67,0.032361
2026-04-29T21:35:00+08:00,buy,76593,0.001306,3.9e-07,2742.64,0.033666
2026-04-29T23:10:00+08:00,buy,76210,0.001312,3.9e-07,2642.61,0.034978
2026-04-29T23:50:00+08:00,buy,75829,0.001319,4e-07,2542.58,0.036296
2026-04-30T02:05:00+08:00,buy,75279,0.001328,4e-07,2442.55,0.037624
2026-04-30T04:00:00+08:00,sell,75698,0.001321,4e-07,2542.52,0.036302
2026-04-30T05:45:00+08:00,sell,76076,0.001314,3.9e-07,2642.49,0.034988
2026-04-30T07:25:00+08:00,buy,75696,0.001321,4e-07,2542.46,0.036308
2026-04-30T08:35:00+08:00,sell,76074,0.001315,3.9e-07,2642.43,0.034993
2026-04-30T10:30:00+08:00,buy,75694,0.001321,4e-07,2542.4,0.036314
2026-04-30T15:35:00+08:00,sell,76072,0.001315,3.9e-07,2642.37,0.034999
2026-04-30T20:20:00+08:00,sell,76452,0.001308,3.9e-07,2742.34,0.033691
2026-05-01T11:15:00+08:00,sell,76834,0.001302,3.9e-07,2842.31,0.032389
2026-05-01T11:20:00+08:00,sell,77218,0.001295,3.9e-07,2942.28,0.031093
2026-05-01T20:10:00+08:00,sell,77604,0.001289,3.9e-07,3042.25,0.029804
2026-05-01T20:30:00+08:00,sell,77992,0.001282,3.8e-07,3142.22,0.028522
2026-05-01T21:10:00+08:00,sell,78414,0.001275,3.8e-07,3242.19,0.027246
2026-05-01T21:50:00+08:00,sell,78839,0.001268,3.8e-07,3342.16,0.025977
2026-05-01T23:00:00+08:00,buy,78374,0.001276,3.8e-07,3242.13,0.027253
2026-05-02T04:40:00+08:00,buy,77982,0.001282,3.8e-07,3142.1,0.028535
2026-05-02T06:20:00+08:00,sell,78372,0.001276,3.8e-07,3242.07,0.027259
2026-05-03T05:35:00+08:00,sell,78764,0.00127,3.8e-07,3342.04,0.025989
2026-05-03T09:00:00+08:00,buy,78370,0.001276,3.8e-07,3242.01,0.027264
2026-05-03T19:45:00+08:00,sell,78762,0.00127,3.8e-07,3341.98,0.025994
2026-05-04T04:35:00+08:00,sell,79156,0.001263,3.8e-07,3441.95,0.02473
2026-05-04T05:40:00+08:00,buy,78760,0.00127,3.8e-07,3341.92,0.026
2026-05-04T06:00:00+08:00,sell,79154,0.001263,3.8e-07,3441.89,0.024736
2026-05-04T08:00:00+08:00,buy,78665,0.001271,3.8e-07,3341.86,0.026007
2026-05-04T09:30:00+08:00,sell,79058,0.001265,3.8e-07,3441.83,0.024742
2026-05-04T09:55:00+08:00,sell,79453,0.001259,3.8e-07,3541.8,0.023483
2026-05-04T11:00:00+08:00,sell,80066,0.001249,3.7e-07,3641.77,0.022233
2026-05-04T12:15:00+08:00,sell,80630,0.00124,3.7e-07,3741.74,0.020993
2026-05-04T13:15:00+08:00,buy,80102,0.001248,3.7e-07,3641.71,0.022241
2026-05-04T14:25:00+08:00,buy,79701,0.001255,3.8e-07,3541.68,0.023495
2026-05-04T18:00:00+08:00,buy,79302,0.001261,3.8e-07,3441.65,0.024756
2026-05-04T18:05:00+08:00,buy,78905,0.001267,3.8e-07,3341.62,0.026023
2026-05-04T18:15:00+08:00,buy,78510,0.001274,3.8e-07,3241.59,0.027296
2026-05-04T18:30:00+08:00,sell,78903,0.001267,3.8e-07,3341.56,0.026028
2026-05-04T22:05:00+08:00,buy,78508,0.001274,3.8e-07,3241.53,0.027302
2026-05-04T22:10:00+08:00,sell,78901,0.001267,3.8e-07,3341.5,0.026034
2026-05-04T22:25:00+08:00,sell,79296,0.001261,3.8e-07,3441.47,0.024772
2026-05-04T22:45:00+08:00,sell,79692,0.001255,3.8e-07,3541.44,0.023517
2026-05-04T22:50:00+08:00,sell,80090,0.001249,3.7e-07,3641.41,0.022268
2026-05-04T22:55:00+08:00,sell,80490,0.001242,3.7e-07,3741.38,0.021025
2026-05-05T03:00:00+08:00,buy,80088,0.001249,3.7e-07,3641.35,0.022274
2026-05-05T10:00:00+08:00,sell,80488,0.001242,3.7e-07,3741.32,0.021031
2026-05-05T10:45:00+08:00,sell,80890,0.001236,3.7e-07,3841.29,0.019794
2026-05-05T13:35:00+08:00,sell,81294,0.00123,3.7e-07,3941.26,0.018564
2026-05-05T15:50:00+08:00,buy,80888,0.001236,3.7e-07,3841.23,0.0198
2026-05-05T20:40:00+08:00,sell,81292,0.00123,3.7e-07,3941.2,0.018569
2026-05-05T21:20:00+08:00,sell,81698,0.001224,3.7e-07,4041.17,0.017345
2026-05-05T21:40:00+08:00,buy,81290,0.00123,3.7e-07,3941.14,0.018574
2026-05-06T04:00:00+08:00,sell,81696,0.001224,3.7e-07,4041.11,0.01735
2026-05-06T06:30:00+08:00,buy,81288,0.00123,3.7e-07,3941.08,0.01858
2026-05-06T06:40:00+08:00,buy,80882,0.001236,3.7e-07,3841.05,0.019816
2026-05-06T06:50:00+08:00,sell,81286,0.00123,3.7e-07,3941.02,0.018585
2026-05-06T08:00:00+08:00,buy,80880,0.001236,3.7e-07,3840.99,0.019821
2026-05-06T09:45:00+08:00,sell,81382,0.001229,3.7e-07,3940.96,0.018592
2026-05-06T16:30:00+08:00,sell,81789,0.001223,3.7e-07,4040.93,0.017369
2026-05-06T18:20:00+08:00,sell,82206,0.001216,3.6e-07,4140.9,0.016152
2026-05-06T19:20:00+08:00,sell,82617,0.00121,3.6e-07,4240.87,0.014942
2026-05-06T21:00:00+08:00,buy,82168,0.001217,3.7e-07,4140.84,0.016158
2026-05-06T21:45:00+08:00,buy,81721,0.001224,3.7e-07,4040.81,0.017382
2026-05-06T22:05:00+08:00,buy,81272,0.00123,3.7e-07,3940.78,0.018612
2026-05-06T22:25:00+08:00,sell,81719,0.001224,3.7e-07,4040.75,0.017388
2026-05-07T02:10:00+08:00,buy,81310,0.00123,3.7e-07,3940.72,0.018617
2026-05-07T09:05:00+08:00,buy,80903,0.001236,3.7e-07,3840.69,0.019853
